hash 4 itr 2 probe 12 -1.836 2.004 0.5345882352941176 
hash 5 itr 25 probe 18 -1.122 1.14 0.5567058823529412 
hash 6 itr 7 probe 6 -1.02 1.012 0.5596862745098039 
hash 2 itr 19 probe 12 -5.508 5.448 0.38164705882352945 
hash 5 itr 7 probe 6 -1.224 1.196 0.5509019607843137 
hash 5 itr 9 probe 18 -1.122 1.14 0.5567058823529412 
hash 8 itr 7 probe 2 -0.408 0.448 0.5855686274509804 
hash 6 itr 9 probe 8 -1.02 1.012 0.5596862745098039 
hash 4 itr 9 probe 2 -2.04 2.148 0.524235294117647 
hash 4 itr 22 probe 20 -1.836 1.984 0.5338039215686274 
hash 8 itr 12 probe 14 -0.204 0.292 0.5954509803921569 
hash 7 itr 19 probe 16 -0.306 0.284 0.5871372549019608 
hash 2 itr 17 probe 4 -5.508 5.628 0.38870588235294123 
hash 5 itr 17 probe 12 -1.224 1.196 0.5509019607843137 
hash 5 itr 4 probe 20 -1.122 1.14 0.5567058823529412 
hash 7 itr 14 probe 8 -0.408 0.388 0.5832156862745098 
hash 8 itr 22 probe 10 -0.204 0.292 0.5954509803921569 
hash 2 itr 2 probe 4 -5.508 5.628 0.38870588235294123 
hash 8 itr 17 probe 14 -0.204 0.292 0.5954509803921569 
hash 2 itr 7 probe 2 -5.814 5.864 0.3739607843137254 
hash 4 itr 25 probe 12 -1.836 2.004 0.5345882352941176 
hash 8 itr 25 probe 18 0.0 0.0 0.6 
hash 6 itr 12 probe 4 -1.02 1.012 0.5596862745098039 
hash 8 itr 4 probe 10 -0.204 0.292 0.5954509803921569 
hash 6 itr 2 probe 2 -1.122 1.096 0.5549803921568628 
hash 7 itr 2 probe 4 -0.612 0.628 0.5766274509803921 
hash 2 itr 14 probe 18 -5.508 5.468 0.3824313725490196 
hash 3 itr 19 probe 18 -3.57 3.748 0.46698039215686277 
hash 2 itr 14 probe 4 -5.508 5.628 0.38870588235294123 
hash 4 itr 14 probe 16 -1.836 1.984 0.5338039215686274 
hash 4 itr 2 probe 10 -1.836 2.004 0.5345882352941176 
hash 7 itr 25 probe 10 -0.408 0.388 0.5832156862745098 
hash 3 itr 17 probe 20 -3.57 3.748 0.46698039215686277 
hash 7 itr 19 probe 12 -0.408 0.388 0.5832156862745098 
hash 4 itr 14 probe 12 -1.836 2.004 0.5345882352941176 
hash 6 itr 12 probe 8 -1.02 1.012 0.5596862745098039 
hash 5 itr 17 probe 20 -1.122 1.14 0.5567058823529412 
hash 5 itr 19 probe 20 -1.122 1.14 0.5567058823529412 
hash 2 itr 22 probe 18 -5.508 5.468 0.3824313725490196 
hash 7 itr 17 probe 12 -0.408 0.388 0.5832156862745098 
hash 8 itr 25 probe 8 -0.204 0.292 0.5954509803921569 
hash 5 itr 2 probe 10 -1.224 1.196 0.5509019607843137 
hash 7 itr 19 probe 14 -0.408 0.388 0.5832156862745098 
hash 2 itr 22 probe 20 -5.508 5.468 0.3824313725490196 
hash 3 itr 2 probe 12 -3.672 3.884 0.46431372549019606 
hash 4 itr 12 probe 20 -1.836 1.984 0.5338039215686274 
hash 4 itr 25 probe 4 -1.938 2.144 0.532078431372549 
hash 5 itr 25 probe 16 -1.122 1.14 0.5567058823529412 
hash 5 itr 2 probe 14 -1.224 1.248 0.5529411764705883 
hash 2 itr 17 probe 2 -5.814 5.864 0.3739607843137254 
hash 7 itr 2 probe 20 -0.306 0.284 0.5871372549019608 
hash 6 itr 4 probe 16 -0.918 0.884 0.5626666666666666 
hash 8 itr 25 probe 2 -0.408 0.448 0.5855686274509804 
hash 2 itr 9 probe 14 -5.508 5.448 0.38164705882352945 
hash 4 itr 9 probe 18 -1.836 1.984 0.5338039215686274 
hash 4 itr 25 probe 20 -1.836 1.984 0.5338039215686274 
hash 2 itr 19 probe 16 -5.508 5.468 0.3824313725490196 
hash 4 itr 22 probe 2 -2.04 2.148 0.524235294117647 
hash 6 itr 19 probe 10 -1.02 1.012 0.5596862745098039 
hash 5 itr 25 probe 20 -1.122 1.14 0.5567058823529412 
hash 6 itr 19 probe 18 -0.918 0.884 0.5626666666666666 
hash 4 itr 22 probe 10 -1.836 2.004 0.5345882352941176 
hash 5 itr 12 probe 14 -1.224 1.248 0.5529411764705883 
hash 8 itr 2 probe 8 -0.204 0.292 0.5954509803921569 
hash 6 itr 4 probe 10 -1.02 1.012 0.5596862745098039 
hash 3 itr 4 probe 12 -3.672 3.884 0.46431372549019606 
hash 7 itr 9 probe 14 -0.408 0.388 0.5832156862745098 
hash 7 itr 22 probe 18 -0.306 0.284 0.5871372549019608 
hash 2 itr 4 probe 18 -5.508 5.468 0.3824313725490196 
hash 7 itr 22 probe 8 -0.408 0.388 0.5832156862745098 
hash 6 itr 25 probe 14 -1.02 1.012 0.5596862745098039 
hash 6 itr 9 probe 6 -1.02 1.012 0.5596862745098039 
hash 8 itr 12 probe 6 -0.306 0.4 0.5916862745098039 
hash 4 itr 22 probe 14 -1.836 2.004 0.5345882352941176 
hash 6 itr 4 probe 14 -1.02 1.012 0.5596862745098039 
hash 2 itr 25 probe 6 -5.61 5.624 0.3805490196078432 
hash 6 itr 4 probe 8 -1.02 1.012 0.5596862745098039 
hash 8 itr 19 probe 18 0.0 0.0 0.6 
hash 8 itr 19 probe 10 -0.204 0.292 0.5954509803921569 
hash 8 itr 12 probe 10 -0.204 0.292 0.5954509803921569 
hash 4 itr 25 probe 8 -1.734 1.96 0.5408627450980391 
hash 8 itr 22 probe 8 -0.204 0.292 0.5954509803921569 
hash 7 itr 17 probe 4 -0.612 0.628 0.5766274509803921 
hash 6 itr 25 probe 12 -1.02 1.012 0.5596862745098039 
hash 5 itr 17 probe 18 -1.122 1.14 0.5567058823529412 
hash 8 itr 4 probe 16 0.0 0.0 0.6 
hash 8 itr 4 probe 6 -0.306 0.4 0.5916862745098039 
hash 8 itr 4 probe 18 0.0 0.0 0.6 
hash 3 itr 9 probe 4 -3.774 4.04 0.46243137254901956 
hash 7 itr 12 probe 16 -0.306 0.284 0.5871372549019608 
hash 7 itr 22 probe 6 -0.408 0.388 0.5832156862745098 
hash 4 itr 17 probe 10 -1.836 2.004 0.5345882352941176 
hash 8 itr 19 probe 2 -0.408 0.448 0.5855686274509804 
hash 6 itr 9 probe 16 -0.918 0.884 0.5626666666666666 
hash 3 itr 12 probe 6 -3.57 3.78 0.468235294117647 
hash 4 itr 9 probe 14 -1.836 2.004 0.5345882352941176 
hash 8 itr 22 probe 14 -0.204 0.292 0.5954509803921569 
hash 7 itr 17 probe 6 -0.408 0.388 0.5832156862745098 
hash 3 itr 12 probe 16 -3.57 3.748 0.46698039215686277 
hash 6 itr 9 probe 14 -1.02 1.012 0.5596862745098039 
hash 7 itr 7 probe 12 -0.408 0.388 0.5832156862745098 
hash 3 itr 17 probe 6 -3.57 3.78 0.468235294117647 
hash 2 itr 14 probe 8 -5.508 5.448 0.38164705882352945 
hash 6 itr 4 probe 4 -1.02 1.012 0.5596862745098039 
hash 5 itr 19 probe 12 -1.224 1.196 0.5509019607843137 
hash 8 itr 25 probe 4 -0.408 0.448 0.5855686274509804 
hash 5 itr 17 probe 2 -1.428 1.292 0.5386666666666667 
hash 6 itr 25 probe 20 -0.918 0.884 0.5626666666666666 
hash 7 itr 7 probe 10 -0.408 0.388 0.5832156862745098 
hash 4 itr 12 probe 8 -1.734 1.96 0.5408627450980391 
hash 4 itr 7 probe 20 -1.836 1.984 0.5338039215686274 
hash 3 itr 19 probe 10 -3.672 3.884 0.46431372549019606 
hash 4 itr 4 probe 6 -1.734 1.96 0.5408627450980391 
hash 7 itr 17 probe 14 -0.408 0.388 0.5832156862745098 
hash 2 itr 2 probe 16 -5.508 5.468 0.3824313725490196 
hash 3 itr 7 probe 18 -3.57 3.748 0.46698039215686277 
hash 8 itr 22 probe 6 -0.306 0.4 0.5916862745098039 
hash 5 itr 4 probe 8 -1.224 1.196 0.5509019607843137 
hash 6 itr 25 probe 4 -1.02 1.012 0.5596862745098039 
hash 7 itr 12 probe 10 -0.408 0.388 0.5832156862745098 
hash 3 itr 14 probe 2 -3.978 4.004 0.4450196078431372 
hash 7 itr 25 probe 18 -0.306 0.284 0.5871372549019608 
hash 4 itr 19 probe 6 -1.734 1.96 0.5408627450980391 
hash 2 itr 7 probe 8 -5.508 5.448 0.38164705882352945 
hash 5 itr 9 probe 8 -1.224 1.196 0.5509019607843137 
hash 2 itr 9 probe 2 -5.814 5.864 0.3739607843137254 
hash 4 itr 25 probe 16 -1.836 1.984 0.5338039215686274 
hash 3 itr 22 probe 20 -3.57 3.748 0.46698039215686277 
hash 8 itr 7 probe 4 -0.408 0.448 0.5855686274509804 
hash 4 itr 14 probe 8 -1.734 1.96 0.5408627450980391 
hash 7 itr 4 probe 18 -0.306 0.284 0.5871372549019608 
hash 4 itr 9 probe 10 -1.836 2.004 0.5345882352941176 
hash 7 itr 22 probe 14 -0.408 0.388 0.5832156862745098 
hash 3 itr 9 probe 10 -3.672 3.884 0.46431372549019606 
hash 4 itr 12 probe 18 -1.836 1.984 0.5338039215686274 
hash 8 itr 7 probe 14 -0.204 0.292 0.5954509803921569 
hash 3 itr 19 probe 14 -3.672 3.884 0.46431372549019606 
hash 3 itr 19 probe 4 -3.774 4.04 0.46243137254901956 
hash 2 itr 17 probe 6 -5.61 5.624 0.3805490196078432 
hash 5 itr 4 probe 14 -1.224 1.248 0.5529411764705883 
hash 6 itr 4 probe 2 -1.122 1.096 0.5549803921568628 
hash 6 itr 7 probe 16 -0.918 0.884 0.5626666666666666 
hash 6 itr 17 probe 18 -0.918 0.884 0.5626666666666666 
hash 8 itr 22 probe 20 0.0 0.0 0.6 
hash 2 itr 14 probe 6 -5.61 5.624 0.3805490196078432 
hash 8 itr 25 probe 14 -0.204 0.292 0.5954509803921569 
hash 8 itr 14 probe 10 -0.204 0.292 0.5954509803921569 
hash 5 itr 22 probe 18 -1.122 1.14 0.5567058823529412 
hash 6 itr 12 probe 14 -1.02 1.012 0.5596862745098039 
hash 3 itr 14 probe 20 -3.57 3.748 0.46698039215686277 
hash 4 itr 4 probe 14 -1.836 2.004 0.5345882352941176 
hash 3 itr 12 probe 8 -3.57 3.78 0.468235294117647 
hash 3 itr 7 probe 16 -3.57 3.748 0.46698039215686277 
hash 4 itr 17 probe 16 -1.836 1.984 0.5338039215686274 
hash 2 itr 25 probe 10 -5.508 5.448 0.38164705882352945 
hash 7 itr 12 probe 4 -0.612 0.628 0.5766274509803921 
hash 2 itr 19 probe 18 -5.508 5.468 0.3824313725490196 
hash 7 itr 17 probe 16 -0.306 0.284 0.5871372549019608 
hash 4 itr 22 probe 8 -1.734 1.96 0.5408627450980391 
hash 3 itr 4 probe 4 -3.774 4.04 0.46243137254901956 
hash 7 itr 19 probe 18 -0.306 0.284 0.5871372549019608 
hash 2 itr 4 probe 14 -5.508 5.448 0.38164705882352945 
hash 3 itr 9 probe 18 -3.57 3.748 0.46698039215686277 
hash 2 itr 4 probe 8 -5.508 5.448 0.38164705882352945 
hash 4 itr 2 probe 18 -1.836 1.984 0.5338039215686274 
hash 6 itr 4 probe 12 -1.02 1.012 0.5596862745098039 
hash 2 itr 7 probe 14 -5.508 5.448 0.38164705882352945 
hash 5 itr 17 probe 16 -1.122 1.14 0.5567058823529412 
hash 8 itr 17 probe 12 -0.204 0.292 0.5954509803921569 
hash 2 itr 7 probe 16 -5.508 5.468 0.3824313725490196 
hash 7 itr 12 probe 20 -0.306 0.284 0.5871372549019608 
hash 5 itr 25 probe 4 -1.326 1.236 0.5444705882352942 
hash 6 itr 22 probe 10 -1.02 1.012 0.5596862745098039 
hash 7 itr 9 probe 8 -0.408 0.388 0.5832156862745098 
hash 3 itr 25 probe 4 -3.774 4.04 0.46243137254901956 
hash 5 itr 7 probe 2 -1.428 1.292 0.5386666666666667 
hash 4 itr 12 probe 6 -1.734 1.96 0.5408627450980391 
hash 7 itr 14 probe 6 -0.408 0.388 0.5832156862745098 
hash 2 itr 9 probe 4 -5.508 5.628 0.38870588235294123 
hash 3 itr 22 probe 14 -3.672 3.884 0.46431372549019606 
hash 5 itr 2 probe 18 -1.122 1.14 0.5567058823529412 
hash 3 itr 14 probe 6 -3.57 3.78 0.468235294117647 
hash 6 itr 17 probe 14 -1.02 1.012 0.5596862745098039 
hash 5 itr 12 probe 16 -1.122 1.14 0.5567058823529412 
hash 6 itr 12 probe 12 -1.02 1.012 0.5596862745098039 
hash 7 itr 7 probe 18 -0.306 0.284 0.5871372549019608 
hash 3 itr 9 probe 20 -3.57 3.748 0.46698039215686277 
hash 7 itr 17 probe 10 -0.408 0.388 0.5832156862745098 
hash 8 itr 7 probe 12 -0.204 0.292 0.5954509803921569 
hash 3 itr 4 probe 20 -3.57 3.748 0.46698039215686277 
hash 3 itr 2 probe 6 -3.57 3.78 0.468235294117647 
hash 8 itr 9 probe 12 -0.204 0.292 0.5954509803921569 
hash 6 itr 19 probe 8 -1.02 1.012 0.5596862745098039 
hash 4 itr 4 probe 10 -1.836 2.004 0.5345882352941176 
hash 5 itr 25 probe 8 -1.224 1.196 0.5509019607843137 
hash 5 itr 25 probe 10 -1.224 1.196 0.5509019607843137 
hash 7 itr 25 probe 14 -0.408 0.388 0.5832156862745098 
hash 4 itr 17 probe 20 -1.836 1.984 0.5338039215686274 
hash 7 itr 12 probe 14 -0.408 0.388 0.5832156862745098 
hash 3 itr 25 probe 14 -3.672 3.884 0.46431372549019606 
hash 4 itr 7 probe 12 -1.836 2.004 0.5345882352941176 
hash 4 itr 22 probe 18 -1.836 1.984 0.5338039215686274 
hash 4 itr 7 probe 2 -2.04 2.148 0.524235294117647 
hash 5 itr 9 probe 10 -1.224 1.196 0.5509019607843137 
hash 6 itr 22 probe 20 -0.918 0.884 0.5626666666666666 
hash 3 itr 22 probe 4 -3.774 4.04 0.46243137254901956 
hash 3 itr 7 probe 6 -3.57 3.78 0.468235294117647 
hash 3 itr 22 probe 8 -3.57 3.78 0.468235294117647 
hash 2 itr 4 probe 2 -5.814 5.864 0.3739607843137254 
hash 7 itr 14 probe 12 -0.408 0.388 0.5832156862745098 
hash 2 itr 12 probe 12 -5.508 5.448 0.38164705882352945 
hash 4 itr 14 probe 2 -2.04 2.148 0.524235294117647 
hash 7 itr 25 probe 20 -0.306 0.284 0.5871372549019608 
hash 3 itr 7 probe 2 -3.978 4.004 0.4450196078431372 
hash 6 itr 12 probe 20 -0.918 0.884 0.5626666666666666 
hash 6 itr 14 probe 4 -1.02 1.012 0.5596862745098039 
hash 7 itr 12 probe 2 -0.612 0.628 0.5766274509803921 
hash 6 itr 17 probe 20 -0.918 0.884 0.5626666666666666 
hash 4 itr 14 probe 6 -1.734 1.96 0.5408627450980391 
hash 3 itr 2 probe 2 -3.978 4.004 0.4450196078431372 
hash 7 itr 19 probe 20 -0.306 0.284 0.5871372549019608 
hash 4 itr 2 probe 2 -2.04 2.148 0.524235294117647 
hash 8 itr 9 probe 20 0.0 0.0 0.6 
hash 8 itr 22 probe 12 -0.204 0.292 0.5954509803921569 
hash 8 itr 14 probe 16 0.0 0.0 0.6 
hash 3 itr 2 probe 20 -3.57 3.748 0.46698039215686277 
hash 3 itr 2 probe 18 -3.57 3.748 0.46698039215686277 
hash 3 itr 4 probe 2 -3.978 4.004 0.4450196078431372 
hash 8 itr 12 probe 16 0.0 0.0 0.6 
hash 2 itr 19 probe 10 -5.508 5.448 0.38164705882352945 
hash 8 itr 25 probe 16 0.0 0.0 0.6 
hash 3 itr 17 probe 14 -3.672 3.884 0.46431372549019606 
hash 5 itr 14 probe 6 -1.224 1.196 0.5509019607843137 
hash 8 itr 14 probe 14 -0.204 0.292 0.5954509803921569 
hash 2 itr 14 probe 2 -5.814 5.864 0.3739607843137254 
hash 2 itr 22 probe 12 -5.508 5.448 0.38164705882352945 
hash 8 itr 12 probe 4 -0.408 0.448 0.5855686274509804 
hash 7 itr 7 probe 2 -0.612 0.628 0.5766274509803921 
hash 6 itr 14 probe 20 -0.918 0.884 0.5626666666666666 
hash 2 itr 12 probe 4 -5.508 5.628 0.38870588235294123 
hash 7 itr 17 probe 18 -0.306 0.284 0.5871372549019608 
hash 2 itr 25 probe 16 -5.508 5.468 0.3824313725490196 
hash 4 itr 14 probe 4 -1.938 2.144 0.532078431372549 
hash 3 itr 12 probe 10 -3.672 3.884 0.46431372549019606 
hash 4 itr 7 probe 6 -1.734 1.96 0.5408627450980391 
hash 7 itr 17 probe 2 -0.612 0.628 0.5766274509803921 
hash 4 itr 22 probe 16 -1.836 1.984 0.5338039215686274 
hash 6 itr 19 probe 4 -1.02 1.012 0.5596862745098039 
hash 7 itr 19 probe 6 -0.408 0.388 0.5832156862745098 
hash 7 itr 17 probe 20 -0.306 0.284 0.5871372549019608 
hash 2 itr 14 probe 16 -5.508 5.468 0.3824313725490196 
hash 7 itr 19 probe 8 -0.408 0.388 0.5832156862745098 
hash 2 itr 12 probe 10 -5.508 5.448 0.38164705882352945 
hash 8 itr 14 probe 12 -0.204 0.292 0.5954509803921569 
hash 7 itr 25 probe 4 -0.612 0.628 0.5766274509803921 
hash 8 itr 14 probe 2 -0.408 0.448 0.5855686274509804 
hash 8 itr 12 probe 20 0.0 0.0 0.6 
hash 5 itr 22 probe 10 -1.224 1.196 0.5509019607843137 
hash 3 itr 25 probe 2 -3.978 4.004 0.4450196078431372 
hash 5 itr 12 probe 10 -1.224 1.196 0.5509019607843137 
hash 2 itr 17 probe 8 -5.508 5.448 0.38164705882352945 
hash 7 itr 14 probe 16 -0.306 0.284 0.5871372549019608 
hash 7 itr 12 probe 12 -0.408 0.388 0.5832156862745098 
hash 2 itr 2 probe 10 -5.508 5.448 0.38164705882352945 
hash 6 itr 14 probe 8 -1.02 1.012 0.5596862745098039 
hash 2 itr 19 probe 4 -5.508 5.628 0.38870588235294123 
hash 5 itr 4 probe 6 -1.224 1.196 0.5509019607843137 
hash 5 itr 19 probe 10 -1.224 1.196 0.5509019607843137 
hash 3 itr 12 probe 14 -3.672 3.884 0.46431372549019606 
hash 6 itr 9 probe 4 -1.02 1.012 0.5596862745098039 
hash 3 itr 4 probe 14 -3.672 3.884 0.46431372549019606 
hash 4 itr 12 probe 16 -1.836 1.984 0.5338039215686274 
hash 8 itr 9 probe 14 -0.204 0.292 0.5954509803921569 
hash 2 itr 22 probe 4 -5.508 5.628 0.38870588235294123 
hash 6 itr 2 probe 4 -1.02 1.012 0.5596862745098039 
hash 3 itr 9 probe 2 -3.978 4.004 0.4450196078431372 
hash 5 itr 25 probe 6 -1.224 1.196 0.5509019607843137 
hash 6 itr 19 probe 14 -1.02 1.012 0.5596862745098039 
hash 6 itr 7 probe 4 -1.02 1.012 0.5596862745098039 
hash 2 itr 2 probe 6 -5.61 5.624 0.3805490196078432 
hash 3 itr 2 probe 10 -3.672 3.884 0.46431372549019606 
hash 8 itr 12 probe 12 -0.204 0.292 0.5954509803921569 
hash 7 itr 19 probe 2 -0.612 0.628 0.5766274509803921 
hash 6 itr 12 probe 10 -1.02 1.012 0.5596862745098039 
hash 3 itr 2 probe 16 -3.57 3.748 0.46698039215686277 
hash 3 itr 2 probe 8 -3.57 3.78 0.468235294117647 
hash 5 itr 19 probe 14 -1.224 1.248 0.5529411764705883 
hash 6 itr 2 probe 18 -0.918 0.884 0.5626666666666666 
hash 3 itr 12 probe 12 -3.672 3.884 0.46431372549019606 
hash 4 itr 19 probe 10 -1.836 2.004 0.5345882352941176 
hash 3 itr 4 probe 6 -3.57 3.78 0.468235294117647 
hash 6 itr 19 probe 20 -0.918 0.884 0.5626666666666666 
hash 5 itr 14 probe 20 -1.122 1.14 0.5567058823529412 
hash 8 itr 22 probe 2 -0.408 0.448 0.5855686274509804 
hash 3 itr 25 probe 18 -3.57 3.748 0.46698039215686277 
hash 5 itr 2 probe 12 -1.224 1.196 0.5509019607843137 
hash 6 itr 17 probe 12 -1.02 1.012 0.5596862745098039 
hash 8 itr 22 probe 4 -0.408 0.448 0.5855686274509804 
hash 5 itr 14 probe 14 -1.224 1.248 0.5529411764705883 
hash 5 itr 12 probe 6 -1.224 1.196 0.5509019607843137 
hash 2 itr 25 probe 14 -5.508 5.448 0.38164705882352945 
hash 5 itr 22 probe 12 -1.224 1.196 0.5509019607843137 
hash 2 itr 14 probe 14 -5.508 5.448 0.38164705882352945 
hash 2 itr 9 probe 16 -5.508 5.468 0.3824313725490196 
hash 4 itr 4 probe 2 -2.04 2.148 0.524235294117647 
hash 4 itr 22 probe 12 -1.836 2.004 0.5345882352941176 
hash 2 itr 17 probe 14 -5.508 5.448 0.38164705882352945 
hash 7 itr 14 probe 14 -0.408 0.388 0.5832156862745098 
hash 4 itr 14 probe 18 -1.836 1.984 0.5338039215686274 
hash 5 itr 14 probe 4 -1.326 1.236 0.5444705882352942 
hash 7 itr 22 probe 10 -0.408 0.388 0.5832156862745098 
hash 4 itr 9 probe 6 -1.734 1.96 0.5408627450980391 
hash 6 itr 22 probe 4 -1.02 1.012 0.5596862745098039 
hash 4 itr 2 probe 8 -1.734 1.96 0.5408627450980391 
hash 8 itr 14 probe 18 0.0 0.0 0.6 
hash 8 itr 4 probe 12 -0.204 0.292 0.5954509803921569 
hash 7 itr 25 probe 8 -0.408 0.388 0.5832156862745098 
hash 6 itr 22 probe 8 -1.02 1.012 0.5596862745098039 
hash 7 itr 2 probe 12 -0.408 0.388 0.5832156862745098 
hash 3 itr 17 probe 8 -3.57 3.78 0.468235294117647 
hash 5 itr 12 probe 4 -1.326 1.236 0.5444705882352942 
hash 4 itr 7 probe 14 -1.836 2.004 0.5345882352941176 
hash 4 itr 4 probe 8 -1.734 1.96 0.5408627450980391 
hash 3 itr 9 probe 6 -3.57 3.78 0.468235294117647 
hash 5 itr 14 probe 12 -1.224 1.196 0.5509019607843137 
hash 7 itr 25 probe 12 -0.408 0.388 0.5832156862745098 
hash 8 itr 7 probe 20 0.0 0.0 0.6 
hash 3 itr 4 probe 18 -3.57 3.748 0.46698039215686277 
hash 8 itr 9 probe 4 -0.408 0.448 0.5855686274509804 
hash 2 itr 12 probe 16 -5.508 5.468 0.3824313725490196 
hash 2 itr 9 probe 12 -5.508 5.448 0.38164705882352945 
hash 2 itr 4 probe 6 -5.61 5.624 0.3805490196078432 
hash 3 itr 2 probe 4 -3.774 4.04 0.46243137254901956 
hash 5 itr 19 probe 18 -1.122 1.14 0.5567058823529412 
hash 7 itr 4 probe 14 -0.408 0.388 0.5832156862745098 
hash 6 itr 2 probe 20 -0.918 0.884 0.5626666666666666 
hash 6 itr 2 probe 16 -0.918 0.884 0.5626666666666666 
hash 4 itr 2 probe 14 -1.836 2.004 0.5345882352941176 
hash 6 itr 7 probe 14 -1.02 1.012 0.5596862745098039 
hash 7 itr 4 probe 12 -0.408 0.388 0.5832156862745098 
hash 4 itr 22 probe 4 -1.938 2.144 0.532078431372549 
hash 5 itr 7 probe 16 -1.122 1.14 0.5567058823529412 
hash 2 itr 2 probe 14 -5.508 5.448 0.38164705882352945 
hash 2 itr 12 probe 2 -5.814 5.864 0.3739607843137254 
hash 7 itr 9 probe 16 -0.306 0.284 0.5871372549019608 
hash 2 itr 17 probe 16 -5.508 5.468 0.3824313725490196 
